CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Region,Manager,Returned
KH-16360,2,14,3100.612,4,3,3,10,Champions,South,Cassandra Brandow,false
KH-16360,2,14,3100.612,4,3,3,10,Champions,East,Chuck Magee,false
KH-16510,23,23,5952.859,4,4,4,12,Champions,West,Anna Andreadi,false
KH-16510,23,23,5952.859,4,4,4,12,Champions,Central,Kelly Williams,false
KH-16510,23,23,5952.859,4,4,4,12,Champions,South,Cassandra Brandow,false
KH-16630,59,17,3918.9660000000003,3,4,4,11,Champions,South,Cassandra Brandow,true
KH-16630,59,17,3918.9660000000003,3,4,4,11,Champions,Central,Kelly Williams,true
KH-16630,59,17,3918.9660000000003,3,4,4,11,Champions,West,Anna Andreadi,true
KH-16630,59,17,3918.9660000000003,3,4,4,11,Champions,East,Chuck Magee,true
KH-16690,3,15,5990.799,4,3,4,11,Champions,South,Cassandra Brandow,false
KH-16690,3,15,5990.799,4,3,4,11,Champions,West,Anna Andreadi,false
KH-16690,3,15,5990.799,4,3,4,11,Champions,East,Chuck Magee,false
KL-16555,17,22,5016.487999999999,4,4,4,12,Champions,West,Anna Andreadi,false
KL-16555,17,22,5016.487999999999,4,4,4,12,Champions,East,Chuck Magee,false
KL-16555,17,22,5016.487999999999,4,4,4,12,Champions,Central,Kelly Williams,false
KL-16555,17,22,5016.487999999999,4,4,4,12,Champions,South,Cassandra Brandow,false
KL-16645,48,29,14175.229,3,4,4,11,Champions,Central,Kelly Williams,false
KL-16645,48,29,14175.229,3,4,4,11,Champions,West,Anna Andreadi,false
KL-16645,48,29,14175.229,3,4,4,11,Champions,East,Chuck Magee,false
KM-16225,15,19,2260.958,4,4,3,11,Champions,East,Chuck Magee,false
KM-16225,15,19,2260.958,4,4,3,11,Champions,West,Anna Andreadi,false
KM-16225,15,19,2260.958,4,4,3,11,Champions,Central,Kelly Williams,false
KM-16375,57,20,5620.186,3,4,4,11,Champions,South,Cassandra Brandow,true
KM-16375,57,20,5620.186,3,4,4,11,Champions,West,Anna Andreadi,true
KM-16375,57,20,5620.186,3,4,4,11,Champions,East,Chuck Magee,true
KM-16375,57,20,5620.186,3,4,4,11,Champions,Central,Kelly Williams,true
KM-16660,16,9,453.538,4,2,1,7,Loyal,South,Cassandra Brandow,false
KM-16660,16,9,453.538,4,2,1,7,Loyal,West,Anna Andreadi,false
KM-16660,16,9,453.538,4,2,1,7,Loyal,East,Chuck Magee,false
KM-16720,29,28,4909.472,4,4,4,12,Champions,Central,Kelly Williams,true
KM-16720,29,28,4909.472,4,4,4,12,Champions,East,Chuck Magee,true
KM-16720,29,28,4909.472,4,4,4,12,Champions,West,Anna Andreadi,true
KN-16390,20,17,2617.272,4,4,3,11,Champions,East,Chuck Magee,false
KN-16390,20,17,2617.272,4,4,3,11,Champions,West,Anna Andreadi,false
KN-16390,20,17,2617.272,4,4,3,11,Champions,Central,Kelly Williams,false
KN-16450,53,8,2171.962,3,2,2,7,Loyal,South,Cassandra Brandow,false
KN-16450,53,8,2171.962,3,2,2,7,Loyal,West,Anna Andreadi,false
KN-16450,53,8,2171.962,3,2,2,7,Loyal,East,Chuck Magee,false
KN-16450,53,8,2171.962,3,2,2,7,Loyal,Central,Kelly Williams,false
KN-16705,99,15,2280.58,2,3,3,8,Loyal,South,Cassandra Brandow,true
KN-16705,99,15,2280.58,2,3,3,8,Loyal,West,Anna Andreadi,true
KN-16705,99,15,2280.58,2,3,3,8,Loyal,East,Chuck Magee,true
KN-16705,99,15,2280.58,2,3,3,8,Loyal,Central,Kelly Williams,true
KS-16300,296,4,88.47200000000001,1,1,1,3,Dormant,South,Cassandra Brandow,false
KS-16300,296,4,88.47200000000001,1,1,1,3,Dormant,West,Anna Andreadi,false
KT-16465,392,14,3057.1,1,3,3,7,Loyal,South,Cassandra Brandow,false
KT-16465,392,14,3057.1,1,3,3,7,Loyal,Central,Kelly Williams,false
KT-16465,392,14,3057.1,1,3,3,7,Loyal,West,Anna Andreadi,false
KT-16480,101,13,4642.088400000001,2,3,4,9,Loyal,West,Anna Andreadi,false
KT-16480,101,13,4642.088400000001,2,3,4,9,Loyal,East,Chuck Magee,false
KT-16480,101,13,4642.088400000001,2,3,4,9,Loyal,South,Cassandra Brandow,false
KT-16480,101,13,4642.088400000001,2,3,4,9,Loyal,Central,Kelly Williams,false
KW-16435,97,10,4416.52,2,2,4,8,Loyal,East,Chuck Magee,false
KW-16435,97,10,4416.52,2,2,4,8,Loyal,Central,Kelly Williams,false
KW-16435,97,10,4416.52,2,2,4,8,Loyal,South,Cassandra Brandow,false
KW-16570,772,5,449.096,1,1,1,3,Dormant,Central,Kelly Williams,false
KW-16570,772,5,449.096,1,1,1,3,Dormant,West,Anna Andreadi,false
KW-16570,772,5,449.096,1,1,1,3,Dormant,South,Cassandra Brandow,false
LA-16780,155,26,8673.222,2,4,4,10,Champions,Central,Kelly Williams,false
LA-16780,155,26,8673.222,2,4,4,10,Champions,East,Chuck Magee,false
LA-16780,155,26,8673.222,2,4,4,10,Champions,West,Anna Andreadi,false
LA-16780,155,26,8673.222,2,4,4,10,Champions,South,Cassandra Brandow,false
LB-16735,49,3,50.188,3,1,1,5,Potential,Central,Kelly Williams,false
LB-16735,49,3,50.188,3,1,1,5,Potential,West,Anna Andreadi,false
LB-16735,49,3,50.188,3,1,1,5,Potential,South,Cassandra Brandow,false
LB-16795,153,24,4985.676,2,4,4,10,Champions,East,Chuck Magee,true
LB-16795,153,24,4985.676,2,4,4,10,Champions,West,Anna Andreadi,true
LB-16795,153,24,4985.676,2,4,4,10,Champions,Central,Kelly Williams,true
LB-16795,153,24,4985.676,2,4,4,10,Champions,South,Cassandra Brandow,true
LC-16870,28,30,2580.7039999999997,4,4,3,11,Champions,Central,Kelly Williams,true
LC-16870,28,30,2580.7039999999997,4,4,3,11,Champions,South,Cassandra Brandow,true
LC-16870,28,30,2580.7039999999997,4,4,3,11,Champions,West,Anna Andreadi,true
LC-16870,28,30,2580.7039999999997,4,4,3,11,Champions,East,Chuck Magee,true
LC-16885,17,23,7663.126,4,4,4,12,Champions,West,Anna Andreadi,true
LC-16885,17,23,7663.126,4,4,4,12,Champions,South,Cassandra Brandow,true
LC-16885,17,23,7663.126,4,4,4,12,Champions,East,Chuck Magee,true
LC-16885,17,23,7663.126,4,4,4,12,Champions,Central,Kelly Williams,true
LC-16930,42,14,4492.946,3,3,4,10,Champions,West,Anna Andreadi,false
LC-16930,42,14,4492.946,3,3,4,10,Champions,East,Chuck Magee,false
LC-16930,42,14,4492.946,3,3,4,10,Champions,Central,Kelly Williams,false
LC-16960,437,7,3246.626,1,1,3,5,Potential,South,Cassandra Brandow,false
LC-16960,437,7,3246.626,1,1,3,5,Potential,East,Chuck Magee,false
LC-16960,437,7,3246.626,1,1,3,5,Potential,West,Anna Andreadi,false
LC-17050,55,9,2095.064,3,2,2,7,Loyal,West,Anna Andreadi,false
LC-17050,55,9,2095.064,3,2,2,7,Loyal,East,Chuck Magee,false
LC-17050,55,9,2095.064,3,2,2,7,Loyal,Central,Kelly Williams,false
LC-17050,55,9,2095.064,3,2,2,7,Loyal,South,Cassandra Brandow,false
LC-17140,14,19,2633.582,4,4,3,11,Champions,West,Anna Andreadi,true
LC-17140,14,19,2633.582,4,4,3,11,Champions,East,Chuck Magee,true
LC-17140,14,19,2633.582,4,4,3,11,Champions,Central,Kelly Williams,true
LC-17140,14,19,2633.582,4,4,3,11,Champions,South,Cassandra Brandow,true
LD-16855,553,1,5.304,1,1,1,3,Dormant,Central,Kelly Williams,false
LD-17005,415,7,1961.934,1,1,2,4,Dormant,East,Chuck Magee,false
LD-17005,415,7,1961.934,1,1,2,4,Dormant,West,Anna Andreadi,false
LD-17005,415,7,1961.934,1,1,2,4,Dormant,Central,Kelly Williams,false
LE-16810,22,9,1469.45,4,2,2,8,Loyal,Central,Kelly Williams,false
LE-16810,22,9,1469.45,4,2,2,8,Loyal,South,Cassandra Brandow,false
LE-16810,22,9,1469.45,4,2,2,8,Loyal,East,Chuck Magee,false
LE-16810,22,9,1469.45,4,2,2,8,Loyal,West,Anna Andreadi,false
LF-17185,23,16,3930.509,4,3,4,11,Champions,South,Cassandra Brandow,true
LF-17185,23,16,3930.509,4,3,4,11,Champions,East,Chuck Magee,true
LF-17185,23,16,3930.509,4,3,4,11,Champions,Central,Kelly Williams,true
LF-17185,23,16,3930.509,4,3,4,11,Champions,West,Anna Andreadi,true
LH-16750,152,3,287.426,2,1,1,4,Dormant,West,Anna Andreadi,true
LH-16750,152,3,287.426,2,1,1,4,Dormant,East,Chuck Magee,true
LH-16750,152,3,287.426,2,1,1,4,Dormant,South,Cassandra Brandow,true
LH-16900,22,15,2295.3320000000003,4,3,3,10,Champions,East,Chuck Magee,true
LH-16900,22,15,2295.3320000000003,4,3,3,10,Champions,Central,Kelly Williams,true
LH-16900,22,15,2295.3320000000003,4,3,3,10,Champions,South,Cassandra Brandow,true
LH-16900,22,15,2295.3320000000003,4,3,3,10,Champions,West,Anna Andreadi,true
LH-17020,240,6,318.239,1,1,1,3,Dormant,West,Anna Andreadi,false
LH-17020,240,6,318.239,1,1,1,3,Dormant,Central,Kelly Williams,false
LH-17020,240,6,318.239,1,1,1,3,Dormant,East,Chuck Magee,false
LH-17155,386,19,1739.689,1,4,2,7,Loyal,West,Anna Andreadi,true
LH-17155,386,19,1739.689,1,4,2,7,Loyal,Central,Kelly Williams,true
LH-17155,386,19,1739.689,1,4,2,7,Loyal,East,Chuck Magee,true
LL-16840,250,12,2741.2039999999997,1,3,3,7,Loyal,West,Anna Andreadi,false
LL-16840,250,12,2741.2039999999997,1,3,3,7,Loyal,South,Cassandra Brandow,false
LL-16840,250,12,2741.2039999999997,1,3,3,7,Loyal,East,Chuck Magee,false
LM-17065,392,7,1346.774,1,1,2,4,Dormant,East,Chuck Magee,false
LM-17065,392,7,1346.774,1,1,2,4,Dormant,South,Cassandra Brandow,false
LO-17170,3,9,644.35,4,2,1,7,Loyal,Central,Kelly Williams,true
LO-17170,3,9,644.35,4,2,1,7,Loyal,South,Cassandra Brandow,true
LO-17170,3,9,644.35,4,2,1,7,Loyal,East,Chuck Magee,true
LO-17170,3,9,644.35,4,2,1,7,Loyal,West,Anna Andreadi,true
LP-17080,41,9,756.606,3,2,1,6,Potential,West,Anna Andreadi,false
LP-17095,10,15,3653.399,4,3,3,10,Champions,Central,Kelly Williams,false
LP-17095,10,15,3653.399,4,3,3,10,Champions,South,Cassandra Brandow,false
LP-17095,10,15,3653.399,4,3,3,10,Champions,West,Anna Andreadi,false
LP-17095,10,15,3653.399,4,3,3,10,Champions,East,Chuck Magee,false
LR-16915,27,16,5142.892,4,3,4,11,Champions,West,Anna Andreadi,true
LR-16915,27,16,5142.892,4,3,4,11,Champions,South,Cassandra Brandow,true
LR-17035,133,12,1879.306,2,3,2,7,Loyal,East,Chuck Magee,true
LR-17035,133,12,1879.306,2,3,2,7,Loyal,West,Anna Andreadi,true
LR-17035,133,12,1879.306,2,3,2,7,Loyal,Central,Kelly Williams,true
LS-16945,179,14,2845.27,2,3,3,8,Loyal,West,Anna Andreadi,true
LS-16945,179,14,2845.27,2,3,3,8,Loyal,Central,Kelly Williams,true
LS-16945,179,14,2845.27,2,3,3,8,Loyal,East,Chuck Magee,true
LS-16975,21,22,2988.674,4,4,3,11,Champions,East,Chuck Magee,true
LS-16975,21,22,2988.674,4,4,3,11,Champions,Central,Kelly Williams,true
LS-16975,21,22,2988.674,4,4,3,11,Champions,West,Anna Andreadi,true
LS-17200,97,14,1010.2560000000001,2,3,1,6,Potential,West,Anna Andreadi,true
LS-17200,97,14,1010.2560000000001,2,3,1,6,Potential,Central,Kelly Williams,true
LS-17200,97,14,1010.2560000000001,2,3,1,6,Potential,East,Chuck Magee,true
LS-17200,97,14,1010.2560000000001,2,3,1,6,Potential,South,Cassandra Brandow,true
LS-17230,778,6,368.88,1,1,1,3,Dormant,West,Anna Andreadi,false
LS-17230,778,6,368.88,1,1,1,3,Dormant,East,Chuck Magee,false
LS-17230,778,6,368.88,1,1,1,3,Dormant,Central,Kelly Williams,false
LS-17245,35,12,1008.136,3,3,1,7,Loyal,East,Chuck Magee,false
LS-17245,35,12,1008.136,3,3,1,7,Loyal,West,Anna Andreadi,false
LS-17245,35,12,1008.136,3,3,1,7,Loyal,Central,Kelly Williams,false
LS-17245,35,12,1008.136,3,3,1,7,Loyal,South,Cassandra Brandow,false
LT-16765,27,3,329.876,4,1,1,6,Potential,West,Anna Andreadi,true
LT-16765,27,3,329.876,4,1,1,6,Potential,East,Chuck Magee,true
LT-17110,35,14,2936.252,3,3,3,9,Loyal,Central,Kelly Williams,false
LT-17110,35,14,2936.252,3,3,3,9,Loyal,West,Anna Andreadi,false
LT-17110,35,14,2936.252,3,3,3,9,Loyal,South,Cassandra Brandow,false
LT-17110,35,14,2936.252,3,3,3,9,Loyal,East,Chuck Magee,false
LW-16825,89,15,2238.0609999999997,2,3,2,7,Loyal,South,Cassandra Brandow,true
LW-16825,89,15,2238.0609999999997,2,3,2,7,Loyal,West,Anna Andreadi,true
LW-16825,89,15,2238.0609999999997,2,3,2,7,Loyal,East,Chuck Magee,true
LW-16825,89,15,2238.0609999999997,2,3,2,7,Loyal,Central,Kelly Williams,true
LW-16990,34,11,3230.308,3,2,3,8,Loyal,West,Anna Andreadi,false
LW-16990,34,11,3230.308,3,2,3,8,Loyal,South,Cassandra Brandow,false
LW-17125,206,5,1259.04,1,1,2,4,Dormant,East,Chuck Magee,true
LW-17125,206,5,1259.04,1,1,2,4,Dormant,South,Cassandra Brandow,true
LW-17125,206,5,1259.04,1,1,2,4,Dormant,West,Anna Andreadi,true
LW-17215,22,15,5420.514,4,3,4,11,Champions,Central,Kelly Williams,false
LW-17215,22,15,5420.514,4,3,4,11,Champions,East,Chuck Magee,false
LW-17215,22,15,5420.514,4,3,4,11,Champions,West,Anna Andreadi,false
MA-17560,65,34,4299.161,3,4,4,11,Champions,Central,Kelly Williams,false
MA-17560,65,34,4299.161,3,4,4,11,Champions,East,Chuck Magee,false
MA-17560,65,34,4299.161,3,4,4,11,Champions,West,Anna Andreadi,false
MA-17995,187,12,2453.2839999999997,1,3,3,7,Loyal,West,Anna Andreadi,false
MA-17995,187,12,2453.2839999999997,1,3,3,7,Loyal,South,Cassandra Brandow,false
MA-17995,187,12,2453.2839999999997,1,3,3,7,Loyal,Central,Kelly Williams,false
MA-17995,187,12,2453.2839999999997,1,3,3,7,Loyal,East,Chuck Magee,false
MB-17305,49,19,1548.702,3,4,2,9,Loyal,South,Cassandra Brandow,false
MB-17305,49,19,1548.702,3,4,2,9,Loyal,West,Anna Andreadi,false
MB-17305,49,19,1548.702,3,4,2,9,Loyal,East,Chuck Magee,false
MB-17305,49,19,1548.702,3,4,2,9,Loyal,Central,Kelly Williams,false
MB-18085,45,10,1428.231,3,2,2,7,Loyal,Central,Kelly Williams,false
MB-18085,45,10,1428.231,3,2,2,7,Loyal,West,Anna Andreadi,false
MB-18085,45,10,1428.231,3,2,2,7,Loyal,East,Chuck Magee,false
MB-18085,45,10,1428.231,3,2,2,7,Loyal,South,Cassandra Brandow,false
MC-17275,77,13,2725.982,2,3,3,8,Loyal,West,Anna Andreadi,true
MC-17275,77,13,2725.982,2,3,3,8,Loyal,South,Cassandra Brandow,true
MC-17275,77,13,2725.982,2,3,3,8,Loyal,East,Chuck Magee,true
MC-17425,400,10,4432.138,1,2,4,7,Loyal,Central,Kelly Williams,false
MC-17425,400,10,4432.138,1,2,4,7,Loyal,South,Cassandra Brandow,false
MC-17425,400,10,4432.138,1,2,4,7,Loyal,East,Chuck Magee,false
MC-17425,400,10,4432.138,1,2,4,7,Loyal,West,Anna Andreadi,false
MC-17575,28,11,1303.893,4,2,2,8,Loyal,West,Anna Andreadi,false
MC-17575,28,11,1303.893,4,2,2,8,Loyal,Central,Kelly Williams,false
MC-17575,28,11,1303.893,4,2,2,8,Loyal,East,Chuck Magee,false
MC-17575,28,11,1303.893,4,2,2,8,Loyal,South,Cassandra Brandow,false
MC-17590,52,17,2426.067,3,4,3,10,Champions,Central,Kelly Williams,false
MC-17590,52,17,2426.067,3,4,3,10,Champions,East,Chuck Magee,false
MC-17590,52,17,2426.067,3,4,3,10,Champions,West,Anna Andreadi,false
MC-17605,113,18,2258.192,2,4,3,9,Loyal,South,Cassandra Brandow,true
MC-17605,113,18,2258.192,2,4,3,9,Loyal,East,Chuck Magee,true
MC-17605,113,18,2258.192,2,4,3,9,Loyal,Central,Kelly Williams,true
MC-17605,113,18,2258.192,2,4,3,9,Loyal,West,Anna Andreadi,true
MC-17635,190,8,795.154,1,2,1,4,Dormant,Central,Kelly Williams,true
MC-17635,190,8,795.154,1,2,1,4,Dormant,West,Anna Andreadi,true
MC-17845,2,14,3805.714,4,3,4,11,Champions,West,Anna Andreadi,false
MC-17845,2,14,3805.714,4,3,4,11,Champions,East,Chuck Magee,false
MC-17845,2,14,3805.714,4,3,4,11,Champions,South,Cassandra Brandow,false
MC-17845,2,14,3805.714,4,3,4,11,Champions,Central,Kelly Williams,false
MC-18100,42,19,2218.98,3,4,2,9,Loyal,East,Chuck Magee,false
MC-18100,42,19,2218.98,3,4,2,9,Loyal,Central,Kelly Williams,false
MC-18100,42,19,2218.98,3,4,2,9,Loyal,West,Anna Andreadi,false
MC-18130,370,11,1581.998,1,2,2,5,Potential,East,Chuck Magee,false
MC-18130,370,11,1581.998,1,2,2,5,Potential,West,Anna Andreadi,false
MC-18130,370,11,1581.998,1,2,2,5,Potential,South,Cassandra Brandow,false
MD-17350,118,17,3766.382,2,4,3,9,Loyal,East,Chuck Magee,false
MD-17350,118,17,3766.382,2,4,3,9,Loyal,West,Anna Andreadi,false
MD-17350,118,17,3766.382,2,4,3,9,Loyal,South,Cassandra Brandow,false
MD-17350,118,17,3766.382,2,4,3,9,Loyal,Central,Kelly Williams,false
MD-17860,37,8,1204.9099999999999,3,2,2,7,Loyal,East,Chuck Magee,false
MD-17860,37,8,1204.9099999999999,3,2,2,7,Loyal,Central,Kelly Williams,false
MD-17860,37,8,1204.9099999999999,3,2,2,7,Loyal,South,Cassandra Brandow,false
ME-17320,43,22,10663.728,3,4,4,11,Champions,South,Cassandra Brandow,false
ME-17320,43,22,10663.728,3,4,4,11,Champions,Central,Kelly Williams,false
ME-17320,43,22,10663.728,3,4,4,11,Champions,West,Anna Andreadi,false
ME-17725,29,13,1908.4532,4,3,2,9,Loyal,West,Anna Andreadi,false
ME-17725,29,13,1908.4532,4,3,2,9,Loyal,Central,Kelly Williams,false
ME-17725,29,13,1908.4532,4,3,2,9,Loyal,South,Cassandra Brandow,false
ME-17725,29,13,1908.4532,4,3,2,9,Loyal,East,Chuck Magee,false
ME-18010,93,6,1256.944,2,1,2,5,Potential,Central,Kelly Williams,false
ME-18010,93,6,1256.944,2,1,2,5,Potential,West,Anna Andreadi,false
ME-18010,93,6,1256.944,2,1,2,5,Potential,East,Chuck Magee,false
MF-17665,422,8,937.039,1,2,1,4,Dormant,East,Chuck Magee,true
MF-17665,422,8,937.039,1,2,1,4,Dormant,South,Cassandra Brandow,true
MF-17665,422,8,937.039,1,2,1,4,Dormant,West,Anna Andreadi,true
MF-18250,8,12,1758.3,4,3,2,9,Loyal,East,Chuck Magee,false
MF-18250,8,12,1758.3,4,3,2,9,Loyal,Central,Kelly Williams,false
MF-18250,8,12,1758.3,4,3,2,9,Loyal,South,Cassandra Brandow,false
MF-18250,8,12,1758.3,4,3,2,9,Loyal,West,Anna Andreadi,false
MG-17650,30,14,3785.276,4,3,3,10,Champions,East,Chuck Magee,false
MG-17650,30,14,3785.276,4,3,3,10,Champions,Central,Kelly Williams,false
MG-17650,30,14,3785.276,4,3,3,10,Champions,West,Anna Andreadi,false
MG-17680,93,10,2350.188,2,2,3,7,Loyal,East,Chuck Magee,false
MG-17680,93,10,2350.188,2,2,3,7,Loyal,West,Anna Andreadi,false
MG-17695,556,7,1342.282,1,1,2,4,Dormant,Central,Kelly Williams,false
MG-17695,556,7,1342.282,1,1,2,4,Dormant,East,Chuck Magee,false
MG-17875,117,7,1242.833,2,1,2,5,Potential,Central,Kelly Williams,true
MG-17875,117,7,1242.833,2,1,2,5,Potential,South,Cassandra Brandow,true
MG-17875,117,7,1242.833,2,1,2,5,Potential,East,Chuck Magee,true
MG-17890,100,13,776.384,2,3,1,6,Potential,West,Anna Andreadi,false
MG-17890,100,13,776.384,2,3,1,6,Potential,East,Chuck Magee,false
MG-17890,100,13,776.384,2,3,1,6,Potential,Central,Kelly Williams,false
MG-18145,85,8,3061.543,2,2,3,7,Loyal,East,Chuck Magee,false
MG-18145,85,8,3061.543,2,2,3,7,Loyal,West,Anna Andreadi,false
MG-18145,85,8,3061.543,2,2,3,7,Loyal,South,Cassandra Brandow,false
MG-18145,85,8,3061.543,2,2,3,7,Loyal,Central,Kelly Williams,false
MG-18205,265,2,16.739,1,1,1,3,Dormant,South,Cassandra Brandow,false
MH-17290,120,13,2394.025,2,3,3,8,Loyal,West,Anna Andreadi,true
MH-17290,120,13,2394.025,2,3,3,8,Loyal,South,Cassandra Brandow,true
MH-17290,120,13,2394.025,2,3,3,8,Loyal,East,Chuck Magee,true
MH-17440,377,9,400.016,1,2,1,4,Dormant,East,Chuck Magee,true
MH-17440,377,9,400.016,1,2,1,4,Dormant,South,Cassandra Brandow,true
MH-17440,377,9,400.016,1,2,1,4,Dormant,West,Anna Andreadi,true
MH-17440,377,9,400.016,1,2,1,4,Dormant,Central,Kelly Williams,true
MH-17455,86,11,2456.1820000000002,2,2,3,7,Loyal,East,Chuck Magee,true
MH-17455,86,11,2456.1820000000002,2,2,3,7,Loyal,Central,Kelly Williams,true
MH-17455,86,11,2456.1820000000002,2,2,3,7,Loyal,South,Cassandra Brandow,true
MH-17455,86,11,2456.1820000000002,2,2,3,7,Loyal,West,Anna Andreadi,true
MH-17620,156,6,1252.8,2,1,2,5,Potential,West,Anna Andreadi,true
MH-17620,156,6,1252.8,2,1,2,5,Potential,Central,Kelly Williams,true
MH-17620,156,6,1252.8,2,1,2,5,Potential,East,Chuck Magee,true
MH-17785,99,11,2203.7780000000002,2,2,2,6,Potential,Central,Kelly Williams,false
MH-17785,99,11,2203.7780000000002,2,2,2,6,Potential,East,Chuck Magee,false
MH-17785,99,11,2203.7780000000002,2,2,2,6,Potential,West,Anna Andreadi,false
MH-18025,50,10,2984.948,3,2,3,8,Loyal,Central,Kelly Williams,false
MH-18025,50,10,2984.948,3,2,3,8,Loyal,South,Cassandra Brandow,false
MH-18025,50,10,2984.948,3,2,3,8,Loyal,West,Anna Andreadi,false
MH-18025,50,10,2984.948,3,2,3,8,Loyal,East,Chuck Magee,false
MH-18115,6,22,5503.093,4,4,4,12,Champions,South,Cassandra Brandow,false
MH-18115,6,22,5503.093,4,4,4,12,Champions,East,Chuck Magee,false
MH-18115,6,22,5503.093,4,4,4,12,Champions,Central,Kelly Williams,false
MJ-17740,23,15,6320.746,4,3,4,11,Champions,West,Anna Andreadi,false
MJ-17740,23,15,6320.746,4,3,4,11,Champions,East,Chuck Magee,false
MJ-17740,23,15,6320.746,4,3,4,11,Champions,South,Cassandra Brandow,false
MJ-17740,23,15,6320.746,4,3,4,11,Champions,Central,Kelly Williams,false
MK-17905,29,17,2302.368,4,4,3,11,Champions,South,Cassandra Brandow,false
MK-17905,29,17,2302.368,4,4,3,11,Champions,West,Anna Andreadi,false
MK-17905,29,17,2302.368,4,4,3,11,Champions,East,Chuck Magee,false
MK-17905,29,17,2302.368,4,4,3,11,Champions,Central,Kelly Williams,false
MK-18160,241,11,1031.602,1,2,1,4,Dormant,South,Cassandra Brandow,true
MK-18160,241,11,1031.602,1,2,1,4,Dormant,West,Anna Andreadi,true
ML-17395,70,20,2722.843,3,4,3,10,Champions,South,Cassandra Brandow,true
ML-17395,70,20,2722.843,3,4,3,10,Champions,East,Chuck Magee,true
ML-17395,70,20,2722.843,3,4,3,10,Champions,West,Anna Andreadi,true
ML-17410,55,15,2921.5,3,3,3,9,Loyal,Central,Kelly Williams,false
ML-17410,55,15,2921.5,3,3,3,9,Loyal,West,Anna Andreadi,false
ML-17410,55,15,2921.5,3,3,3,9,Loyal,East,Chuck Magee,false
ML-17755,30,13,2071.914,4,3,2,9,Loyal,South,Cassandra Brandow,false
ML-17755,30,13,2071.914,4,3,2,9,Loyal,West,Anna Andreadi,false
ML-17755,30,13,2071.914,4,3,2,9,Loyal,Central,Kelly Williams,false
ML-17755,30,13,2071.914,4,3,2,9,Loyal,East,Chuck Magee,false
ML-18040,80,4,742.082,2,1,1,4,Dormant,Central,Kelly Williams,false
ML-18040,80,4,742.082,2,1,1,4,Dormant,West,Anna Andreadi,false
ML-18265,101,3,162.23200000000003,2,1,1,4,Dormant,South,Cassandra Brandow,false
ML-18265,101,3,162.23200000000003,2,1,1,4,Dormant,West,Anna Andreadi,false
MM-17260,169,6,1314.0230000000001,2,1,2,5,Potential,East,Chuck Magee,true
MM-17260,169,6,1314.0230000000001,2,1,2,5,Potential,West,Anna Andreadi,true
MM-17920,8,16,3794.08,4,4,4,12,Champions,East,Chuck Magee,false
MM-17920,8,16,3794.08,4,4,4,12,Champions,South,Cassandra Brandow,false
MM-17920,8,16,3794.08,4,4,4,12,Champions,Central,Kelly Williams,false
MM-17920,8,16,3794.08,4,4,4,12,Champions,West,Anna Andreadi,false
MM-18055,62,19,2749.881,3,4,3,10,Champions,East,Chuck Magee,false
MM-18055,62,19,2749.881,3,4,3,10,Champions,West,Anna Andreadi,false
MM-18055,62,19,2749.881,3,4,3,10,Champions,Central,Kelly Williams,false
MM-18280,86,12,775.414,2,3,1,6,Potential,South,Cassandra Brandow,true
MM-18280,86,12,775.414,2,3,1,6,Potential,East,Chuck Magee,true
MM-18280,86,12,775.414,2,3,1,6,Potential,Central,Kelly Williams,true
MM-18280,86,12,775.414,2,3,1,6,Potential,West,Anna Andreadi,true
MN-17935,35,10,2477.946,3,2,3,8,Loyal,Central,Kelly Williams,true
AA-10315,185,11,5563.56,1,2,4,7,Loyal,Central,Kelly Williams,false
AA-10315,185,11,5563.56,1,2,4,7,Loyal,East,Chuck Magee,false
AA-10315,185,11,5563.56,1,2,4,7,Loyal,West,Anna Andreadi,false
AA-10375,20,15,1056.3899999999999,4,3,1,8,Loyal,South,Cassandra Brandow,false
AA-10375,20,15,1056.3899999999999,4,3,1,8,Loyal,West,Anna Andreadi,false
AA-10375,20,15,1056.3899999999999,4,3,1,8,Loyal,East,Chuck Magee,false
AA-10375,20,15,1056.3899999999999,4,3,1,8,Loyal,Central,Kelly Williams,false
AA-10480,260,12,1790.5120000000002,1,2,2,5,Potential,Central,Kelly Williams,false
AA-10480,260,12,1790.5120000000002,1,2,2,5,Potential,South,Cassandra Brandow,false
AA-10480,260,12,1790.5120000000002,1,2,2,5,Potential,East,Chuck Magee,false
AA-10645,56,18,5086.9349999999995,3,4,4,11,Champions,South,Cassandra Brandow,true
AA-10645,56,18,5086.9349999999995,3,4,4,11,Champions,East,Chuck Magee,true
AA-10645,56,18,5086.9349999999995,3,4,4,11,Champions,West,Anna Andreadi,true
AA-10645,56,18,5086.9349999999995,3,4,4,11,Champions,Central,Kelly Williams,true
AB-10015,416,6,886.156,1,1,1,3,Dormant,West,Anna Andreadi,false
AB-10015,416,6,886.156,1,1,1,3,Dormant,Central,Kelly Williams,false
AB-10060,55,18,7755.619999999999,3,4,4,11,Champions,East,Chuck Magee,false
AB-10060,55,18,7755.619999999999,3,4,4,11,Champions,Central,Kelly Williams,false
AB-10060,55,18,7755.619999999999,3,4,4,11,Champions,West,Anna Andreadi,false
AB-10060,55,18,7755.619999999999,3,4,4,11,Champions,South,Cassandra Brandow,false
