ProductID,Segment,Category,SubCategory,ProductName
OFF-FA-10003059,Consumer,Office Supplies,Sub Category,Product Name
FUR-FU-10000771,Corporate,Furniture,Sub Category,Product Name
OFF-FA-10003021,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10000201,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10000201,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10000201,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10001026,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10003424,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10001890,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10001890,Corporate,Office Supplies,Sub Category,Product Name
OFF-BI-10001890,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10001890,Corporate,Office Supplies,Sub Category,Product Name
OFF-BI-10003094,Corporate,Office Supplies,Sub Category,Product Name
OFF-BI-10003094,Home Office,Office Supplies,Sub Category,Product Name
OFF-BI-10003196,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10003196,Corporate,Office Supplies,Sub Category,Product Name
OFF-BI-10002897,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10002897,Corporate,Office Supplies,Sub Category,Product Name
FUR-FU-10002107,Consumer,Furniture,Sub Category,Product Name
OFF-AR-10001315,Corporate,Office Supplies,Sub Category,Product Name
OFF-AR-10001315,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10001545,Consumer,Office Supplies,Sub Category,Product Name
OFF-FA-10000992,Home Office,Office Supplies,Sub Category,Product Name
OFF-BI-10000320,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10000320,Corporate,Office Supplies,Sub Category,Product Name
OFF-FA-10000585,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10004272,Consumer,Office Supplies,Sub Category,Product Name
OFF-EN-10003160,Home Office,Office Supplies,Sub Category,Product Name
OFF-AR-10002221,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10002335,Corporate,Office Supplies,Sub Category,Product Name
OFF-AR-10002335,Consumer,Office Supplies,Sub Category,Product Name
TEC-PH-10002185,Consumer,Technology,Sub Category,Product Name
OFF-AR-10004165,Corporate,Office Supplies,Sub Category,Product Name
OFF-AR-10004752,Corporate,Office Supplies,Sub Category,Product Name
OFF-FA-10000304,Corporate,Office Supplies,Sub Category,Product Name
OFF-PA-10001274,Corporate,Office Supplies,Sub Category,Product Name
OFF-BI-10000050,Consumer,Office Supplies,Sub Category,Product Name
OFF-LA-10004093,Consumer,Office Supplies,Sub Category,Product Name
OFF-LA-10004093,Home Office,Office Supplies,Sub Category,Product Name
OFF-LA-10000240,Corporate,Office Supplies,Sub Category,Product Name
OFF-FA-10001135,Home Office,Office Supplies,Sub Category,Product Name
OFF-FA-10001135,Consumer,Office Supplies,Sub Category,Product Name
TEC-AC-10003709,Corporate,Technology,Sub Category,Product Name
OFF-BI-10001759,Corporate,Office Supplies,Sub Category,Product Name
OFF-BI-10001759,Home Office,Office Supplies,Sub Category,Product Name
OFF-PA-10001583,Home Office,Office Supplies,Sub Category,Product Name
OFF-PA-10001892,Consumer,Office Supplies,Sub Category,Product Name
OFF-EN-10001219,Consumer,Office Supplies,Sub Category,Product Name
OFF-LA-10003714,Consumer,Office Supplies,Sub Category,Product Name
OFF-LA-10001982,Consumer,Office Supplies,Sub Category,Product Name
OFF-LA-10001982,Consumer,Office Supplies,Sub Category,Product Name
OFF-LA-10000081,Consumer,Office Supplies,Sub Category,Product Name
OFF-LA-10000443,Consumer,Office Supplies,Sub Category,Product Name
OFF-LA-10000248,Consumer,Office Supplies,Sub Category,Product Name
OFF-LA-10000248,Corporate,Office Supplies,Sub Category,Product Name
OFF-LA-10003720,Consumer,Office Supplies,Sub Category,Product Name
OFF-LA-10000443,Consumer,Office Supplies,Sub Category,Product Name
OFF-LA-10001404,Consumer,Office Supplies,Sub Category,Product Name
OFF-LA-10000443,Corporate,Office Supplies,Sub Category,Product Name
OFF-LA-10003720,Consumer,Office Supplies,Sub Category,Product Name
OFF-LA-10003720,Corporate,Office Supplies,Sub Category,Product Name
OFF-LA-10004677,Home Office,Office Supplies,Sub Category,Product Name
OFF-LA-10000443,Corporate,Office Supplies,Sub Category,Product Name
OFF-AR-10001022,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10001022,Consumer,Office Supplies,Sub Category,Product Name
OFF-FA-10001843,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10000823,Consumer,Office Supplies,Sub Category,Product Name
FUR-FU-10003274,Home Office,Furniture,Sub Category,Product Name
OFF-FA-10003467,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10002160,Home Office,Office Supplies,Sub Category,Product Name
OFF-BI-10002160,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10000859,Consumer,Office Supplies,Sub Category,Product Name
OFF-EN-10003845,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10002833,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10002833,Corporate,Office Supplies,Sub Category,Product Name
OFF-AR-10002833,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10002833,Corporate,Office Supplies,Sub Category,Product Name
OFF-PA-10004082,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10001662,Home Office,Office Supplies,Sub Category,Product Name
OFF-AR-10001919,Corporate,Office Supplies,Sub Category,Product Name
OFF-FA-10000134,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10000817,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10000817,Consumer,Office Supplies,Sub Category,Product Name
TEC-AC-10002370,Corporate,Technology,Sub Category,Product Name
OFF-AR-10001149,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10004569,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10004569,Home Office,Office Supplies,Sub Category,Product Name
OFF-EN-10003072,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10000605,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10000605,Corporate,Office Supplies,Sub Category,Product Name
OFF-EN-10004846,Corporate,Office Supplies,Sub Category,Product Name
OFF-AR-10004078,Corporate,Office Supplies,Sub Category,Product Name
OFF-AR-10002578,Home Office,Office Supplies,Sub Category,Product Name
OFF-AR-10002255,Corporate,Office Supplies,Sub Category,Product Name
OFF-AR-10002255,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10003732,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10003856,Home Office,Office Supplies,Sub Category,Product Name
OFF-AR-10003856,Home Office,Office Supplies,Sub Category,Product Name
OFF-AR-10003732,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10003732,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10003732,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10001216,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10003732,Home Office,Office Supplies,Sub Category,Product Name
OFF-AR-10000246,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10003856,Corporate,Office Supplies,Sub Category,Product Name
TEC-PH-10003442,Home Office,Technology,Sub Category,Product Name
OFF-ST-10004835,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10003190,Corporate,Office Supplies,Sub Category,Product Name
OFF-PA-10003063,Corporate,Office Supplies,Sub Category,Product Name
OFF-PA-10000380,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10001246,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10000122,Home Office,Office Supplies,Sub Category,Product Name
OFF-SU-10001935,Consumer,Office Supplies,Sub Category,Product Name
OFF-SU-10001935,Home Office,Office Supplies,Sub Category,Product Name
OFF-SU-10001935,Consumer,Office Supplies,Sub Category,Product Name
FUR-FU-10003829,Corporate,Furniture,Sub Category,Product Name
FUR-FU-10003829,Consumer,Furniture,Sub Category,Product Name
FUR-FU-10003829,Corporate,Furniture,Sub Category,Product Name
FUR-FU-10003829,Corporate,Furniture,Sub Category,Product Name
OFF-BI-10001525,Home Office,Office Supplies,Sub Category,Product Name
OFF-AR-10001868,Corporate,Office Supplies,Sub Category,Product Name
OFF-BI-10003274,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10003274,Home Office,Office Supplies,Sub Category,Product Name
OFF-BI-10002003,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10003274,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10002003,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10002003,Corporate,Office Supplies,Sub Category,Product Name
OFF-LA-10000634,Corporate,Office Supplies,Sub Category,Product Name
OFF-LA-10001045,Consumer,Office Supplies,Sub Category,Product Name
OFF-LA-10000262,Consumer,Office Supplies,Sub Category,Product Name
OFF-LA-10000262,Corporate,Office Supplies,Sub Category,Product Name
OFF-LA-10000634,Consumer,Office Supplies,Sub Category,Product Name
OFF-LA-10000262,Consumer,Office Supplies,Sub Category,Product Name
OFF-LA-10002368,Home Office,Office Supplies,Sub Category,Product Name
OFF-LA-10002368,Corporate,Office Supplies,Sub Category,Product Name
OFF-BI-10002194,Home Office,Office Supplies,Sub Category,Product Name
OFF-BI-10000756,Corporate,Office Supplies,Sub Category,Product Name
OFF-BI-10003910,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10003910,Corporate,Office Supplies,Sub Category,Product Name
OFF-FA-10001229,Consumer,Office Supplies,Sub Category,Product Name
OFF-FA-10003485,Home Office,Office Supplies,Sub Category,Product Name
OFF-BI-10000773,Home Office,Office Supplies,Sub Category,Product Name
OFF-BI-10004876,Corporate,Office Supplies,Sub Category,Product Name
OFF-BI-10000831,Corporate,Office Supplies,Sub Category,Product Name
OFF-PA-10002137,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10002137,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10004506,Corporate,Office Supplies,Sub Category,Product Name
OFF-PA-10001307,Corporate,Office Supplies,Sub Category,Product Name
OFF-PA-10001307,Home Office,Office Supplies,Sub Category,Product Name
OFF-AR-10002053,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10002053,Corporate,Office Supplies,Sub Category,Product Name
OFF-AR-10002053,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10000940,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10000940,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10000657,Consumer,Office Supplies,Sub Category,Product Name
TEC-PH-10003655,Home Office,Technology,Sub Category,Product Name
OFF-FA-10003112,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10003529,Corporate,Office Supplies,Sub Category,Product Name
OFF-BI-10003529,Corporate,Office Supplies,Sub Category,Product Name
OFF-BI-10003727,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10003727,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10002467,Corporate,Office Supplies,Sub Category,Product Name
OFF-BI-10002813,Corporate,Office Supplies,Sub Category,Product Name
FUR-FU-10001935,Corporate,Furniture,Sub Category,Product Name
FUR-FU-10001935,Corporate,Furniture,Sub Category,Product Name
OFF-SU-10001212,Home Office,Office Supplies,Sub Category,Product Name
OFF-BI-10003784,Corporate,Office Supplies,Sub Category,Product Name
OFF-BI-10003784,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10002976,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10004970,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10004970,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10004970,Home Office,Office Supplies,Sub Category,Product Name
OFF-BI-10004970,Consumer,Office Supplies,Sub Category,Product Name
OFF-FA-10001561,Corporate,Office Supplies,Sub Category,Product Name
OFF-LA-10001613,Corporate,Office Supplies,Sub Category,Product Name
OFF-LA-10003190,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10000546,Consumer,Office Supplies,Sub Category,Product Name
OFF-LA-10003190,Consumer,Office Supplies,Sub Category,Product Name
OFF-LA-10001613,Home Office,Office Supplies,Sub Category,Product Name
OFF-LA-10003190,Consumer,Office Supplies,Sub Category,Product Name
OFF-LA-10003190,Consumer,Office Supplies,Sub Category,Product Name
OFF-LA-10001613,Consumer,Office Supplies,Sub Category,Product Name
OFF-LA-10004559,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10004209,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10001427,Corporate,Office Supplies,Sub Category,Product Name
TEC-AC-10003709,Corporate,Technology,Sub Category,Product Name
OFF-AR-10004027,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10004027,Consumer,Office Supplies,Sub Category,Product Name
OFF-EN-10001137,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10000390,Corporate,Office Supplies,Sub Category,Product Name
OFF-LA-10004484,Consumer,Office Supplies,Sub Category,Product Name
OFF-LA-10000476,Consumer,Office Supplies,Sub Category,Product Name
OFF-EN-10001137,Corporate,Office Supplies,Sub Category,Product Name
TEC-AC-10000290,Home Office,Technology,Sub Category,Product Name
OFF-AR-10004930,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10004656,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10004022,Home Office,Office Supplies,Sub Category,Product Name
OFF-BI-10004022,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10004022,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10004094,Corporate,Office Supplies,Sub Category,Product Name
OFF-AR-10003986,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10002557,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10003460,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10003460,Home Office,Office Supplies,Sub Category,Product Name
OFF-BI-10000404,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10000404,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10000404,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10000462,Home Office,Office Supplies,Sub Category,Product Name
OFF-PA-10004519,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10004519,Corporate,Office Supplies,Sub Category,Product Name
OFF-BI-10001036,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10003469,Home Office,Office Supplies,Sub Category,Product Name
OFF-FA-10001332,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10001950,Consumer,Office Supplies,Sub Category,Product Name
OFF-LA-10004272,Corporate,Office Supplies,Sub Category,Product Name
OFF-LA-10004425,Corporate,Office Supplies,Sub Category,Product Name
OFF-LA-10004425,Home Office,Office Supplies,Sub Category,Product Name
OFF-EN-10002600,Consumer,Office Supplies,Sub Category,Product Name
OFF-EN-10002600,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10000315,Corporate,Office Supplies,Sub Category,Product Name
OFF-AR-10002257,Home Office,Office Supplies,Sub Category,Product Name
OFF-AR-10002257,Corporate,Office Supplies,Sub Category,Product Name
OFF-AP-10003622,Consumer,Office Supplies,Sub Category,Product Name
OFF-FA-10000611,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10001166,Home Office,Office Supplies,Sub Category,Product Name
FUR-FU-10000206,Home Office,Furniture,Sub Category,Product Name
OFF-BI-10003291,Corporate,Office Supplies,Sub Category,Product Name
OFF-BI-10003981,Corporate,Office Supplies,Sub Category,Product Name
OFF-AR-10002375,Home Office,Office Supplies,Sub Category,Product Name
OFF-AR-10003651,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10001177,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10003829,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10003829,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10003958,Corporate,Office Supplies,Sub Category,Product Name
OFF-AR-10003958,Home Office,Office Supplies,Sub Category,Product Name
OFF-AR-10003829,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10000127,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10003481,Home Office,Office Supplies,Sub Category,Product Name
OFF-AR-10003651,Home Office,Office Supplies,Sub Category,Product Name
OFF-EN-10002973,Corporate,Office Supplies,Sub Category,Product Name
OFF-AR-10003183,Corporate,Office Supplies,Sub Category,Product Name
OFF-AR-10003183,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10002012,Corporate,Office Supplies,Sub Category,Product Name
OFF-EN-10001535,Consumer,Office Supplies,Sub Category,Product Name
OFF-FA-10002815,Home Office,Office Supplies,Sub Category,Product Name
OFF-PA-10003893,Corporate,Office Supplies,Sub Category,Product Name
OFF-PA-10000327,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10004610,Home Office,Office Supplies,Sub Category,Product Name
OFF-PA-10003893,Corporate,Office Supplies,Sub Category,Product Name
OFF-PA-10004610,Corporate,Office Supplies,Sub Category,Product Name
OFF-PA-10002741,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10004239,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10003657,Home Office,Office Supplies,Sub Category,Product Name
OFF-PA-10004610,Corporate,Office Supplies,Sub Category,Product Name
