Ship_Mode,Ship_Date,Order_ID
Standard Class,2023-07-04,US-2023-156993
Standard Class,2023-07-02,US-2023-140858
Standard Class,2023-07-02,US-2023-140858
Standard Class,2023-07-06,US-2023-165974
Standard Class,2023-07-03,US-2023-111773
Standard Class,2023-07-06,US-2023-121566
Second Class,2023-07-03,US-2023-109218
First Class,2023-07-02,US-2023-123064
Standard Class,2023-07-05,US-2023-146640
Standard Class,2023-07-06,US-2023-121566
Standard Class,2023-07-04,US-2023-116757
Same Day,2023-06-30,US-2023-152254
Standard Class,2023-07-04,US-2023-116757
Standard Class,2023-07-05,US-2023-160773
Second Class,2023-07-06,US-2023-153150
Standard Class,2023-07-05,US-2023-160773
Standard Class,2023-07-06,US-2023-107594
Standard Class,2023-07-06,US-2023-107594
First Class,2023-07-07,US-2023-120096
Standard Class,2023-07-09,US-2023-138709
First Class,2023-07-07,US-2023-120096
Standard Class,2023-07-09,US-2023-138709
First Class,2023-07-08,US-2023-103317
First Class,2023-07-08,US-2023-103317
Standard Class,2023-07-12,US-2023-152849
Standard Class,2023-07-11,US-2023-107139
First Class,2023-07-08,US-2023-103317
First Class,2023-07-08,US-2023-157784
First Class,2023-07-08,US-2023-157784
Same Day,2023-07-05,US-2023-160444
Same Day,2023-07-05,US-2023-160444
First Class,2023-07-08,US-2023-157784
Standard Class,2023-07-12,US-2023-147543
First Class,2023-07-08,US-2023-134278
Standard Class,2023-07-11,US-2023-138758
Standard Class,2023-07-11,US-2023-138758
First Class,2023-07-10,US-2023-150301
Standard Class,2023-07-12,US-2023-100090
Standard Class,2023-07-12,US-2023-100090
Standard Class,2023-07-14,US-2023-113271
Standard Class,2023-07-14,US-2023-113271
Standard Class,2023-07-14,US-2023-113271
Standard Class,2023-07-13,US-2023-114125
Standard Class,2023-07-13,US-2023-114125
Standard Class,2023-07-15,US-2023-165379
Standard Class,2023-07-14,US-2023-113271
Standard Class,2023-07-15,US-2023-165379
Standard Class,2023-07-13,US-2023-114125
Standard Class,2023-07-15,US-2023-163552
Standard Class,2023-07-15,US-2023-163552
Standard Class,2023-07-15,US-2023-133305
Standard Class,2023-07-15,US-2023-163552
Standard Class,2023-07-15,US-2023-163552
First Class,2023-07-14,US-2023-123225
Standard Class,2023-07-15,US-2023-133305
First Class,2023-07-14,US-2023-123225
Standard Class,2023-07-15,US-2023-163552
First Class,2023-07-14,US-2023-166555
Standard Class,2023-07-18,US-2023-131310
Standard Class,2023-07-16,US-2023-161508
Standard Class,2023-07-17,US-2023-129924
Standard Class,2023-07-16,US-2023-161508
Standard Class,2023-07-18,US-2023-131310
Standard Class,2023-07-17,US-2023-129924
Standard Class,2023-07-16,US-2023-161508
Second Class,2023-07-15,US-2023-124807
Standard Class,2023-07-16,US-2023-161508
Standard Class,2023-07-16,US-2023-110184
Second Class,2023-07-15,US-2023-124807
Standard Class,2023-07-16,US-2023-110184
Standard Class,2023-07-17,US-2023-165862
Standard Class,2023-07-18,US-2023-164182
Standard Class,2023-07-20,US-2023-124464
Standard Class,2023-07-18,US-2023-164182
Second Class,2023-07-17,US-2023-109904
Standard Class,2023-07-20,US-2023-103905
Standard Class,2023-07-21,US-2023-150532
Standard Class,2023-07-20,US-2023-103905
Standard Class,2023-07-18,US-2023-164182
Standard Class,2023-07-18,US-2023-164182
Standard Class,2023-07-19,US-2023-115980
Standard Class,2023-07-19,US-2023-115980
Same Day,2023-07-18,US-2023-123295
Standard Class,2023-07-23,US-2023-138198
Standard Class,2023-07-24,US-2023-150434
Standard Class,2023-07-24,US-2023-168158
Standard Class,2023-07-24,US-2023-150434
Standard Class,2023-07-24,US-2023-150434
Standard Class,2023-07-24,US-2023-150434
Standard Class,2023-07-24,US-2023-143903
First Class,2023-07-22,US-2023-141726
Standard Class,2023-07-24,US-2023-143903
First Class,2023-07-23,US-2023-127866
Same Day,2023-07-20,US-2023-142965
First Class,2023-07-22,US-2023-141726
First Class,2023-07-22,US-2023-157546
First Class,2023-07-22,US-2023-141726
First Class,2023-07-22,US-2023-141726
First Class,2023-07-23,US-2023-127866
First Class,2023-07-22,US-2023-157546
First Class,2023-07-23,US-2023-127866
Same Day,2023-07-20,US-2023-142965
Standard Class,2023-07-24,US-2023-143903
First Class,2023-07-23,US-2023-127866
Standard Class,2023-07-25,US-2023-116932
Standard Class,2023-07-25,US-2023-129189
Standard Class,2023-07-25,US-2023-116932
Standard Class,2023-07-25,US-2023-129189
Standard Class,2023-07-25,US-2023-116932
Standard Class,2023-07-25,US-2023-129189
Standard Class,2023-07-25,US-2023-129189
Standard Class,2023-07-27,US-2023-109890
Second Class,2023-07-24,US-2023-117464
Second Class,2023-07-24,US-2023-117464
Standard Class,2023-07-27,US-2023-127691
Second Class,2023-07-24,US-2023-117464
Standard Class,2023-07-28,US-2023-122679
Second Class,2023-07-24,US-2023-117464
Second Class,2023-07-24,US-2023-164644
Standard Class,2023-07-27,US-2023-127691
Standard Class,2023-07-27,US-2023-119137
Standard Class,2023-07-27,US-2023-119137
Standard Class,2023-07-27,US-2023-145254
First Class,2023-07-24,US-2023-103058
Standard Class,2023-07-27,US-2023-119137
Standard Class,2023-07-27,US-2023-145254
Standard Class,2023-07-27,US-2023-119137
Standard Class,2023-07-27,US-2023-145254
Standard Class,2023-07-27,US-2023-145254
Second Class,2023-07-27,US-2023-143917
Second Class,2023-07-27,US-2023-146528
Second Class,2023-07-27,US-2023-143917
Second Class,2023-07-27,US-2023-143917
Second Class,2023-07-27,US-2023-146528
Standard Class,2023-08-01,US-2023-116190
Standard Class,2023-08-02,US-2023-126760
Standard Class,2023-08-01,US-2023-116190
Standard Class,2023-08-02,US-2023-126760
Standard Class,2023-07-30,US-2023-169019
Standard Class,2023-07-30,US-2023-169019
Standard Class,2023-07-30,US-2023-169019
Standard Class,2023-07-30,US-2023-169019
Standard Class,2023-07-30,US-2023-169019
Standard Class,2023-08-01,US-2023-116190
Second Class,2023-07-30,US-2023-155894
Standard Class,2023-08-01,US-2023-159121
Standard Class,2023-07-30,US-2023-169019
Standard Class,2023-08-02,US-2023-126760
Standard Class,2023-08-02,US-2023-126760
Standard Class,2023-08-02,US-2023-150126
Second Class,2023-07-30,US-2023-169642
Second Class,2023-07-29,US-2023-124709
Same Day,2023-07-28,US-2023-131541
Same Day,2023-07-28,US-2023-131541
Same Day,2023-07-28,US-2023-131541
Standard Class,2023-08-05,US-2023-111192
Standard Class,2023-08-05,US-2023-117345
Standard Class,2023-08-05,US-2023-117345
First Class,2023-08-03,US-2023-152296
Standard Class,2023-08-06,US-2023-162684
Standard Class,2023-08-05,US-2023-117345
Standard Class,2023-08-05,US-2023-117345
Standard Class,2023-08-08,US-2023-106299
Standard Class,2023-08-08,US-2023-106299
Standard Class,2023-08-08,US-2023-106299
First Class,2023-08-05,US-2023-133690
First Class,2023-08-05,US-2023-133690
Standard Class,2023-08-08,US-2023-125612
Second Class,2023-08-05,US-2023-128986
Standard Class,2023-08-08,US-2023-125612
Standard Class,2023-08-08,US-2023-125612
Standard Class,2023-08-08,US-2023-134215
Second Class,2023-08-09,US-2023-126361
Second Class,2023-08-09,US-2023-126361
Second Class,2023-08-09,US-2023-126361
Second Class,2023-08-09,US-2023-126361
Standard Class,2023-08-08,US-2023-134215
Second Class,2023-08-09,US-2023-126361
Standard Class,2023-08-08,US-2023-134215
Second Class,2023-08-09,US-2023-126361
Second Class,2023-08-07,US-2023-117968
Standard Class,2023-08-09,US-2023-118962
Standard Class,2023-08-12,US-2023-124723
Second Class,2023-08-07,US-2023-117968
Second Class,2023-08-07,US-2023-117968
Standard Class,2023-08-11,US-2023-110065
Standard Class,2023-08-11,US-2023-150490
Standard Class,2023-08-09,US-2023-118962
Standard Class,2023-08-09,US-2023-118962
Standard Class,2023-08-11,US-2023-150490
Standard Class,2023-08-11,US-2023-150490
Standard Class,2023-08-11,US-2023-110065
Second Class,2023-08-11,US-2023-115357
Standard Class,2023-08-11,US-2023-137575
Second Class,2023-08-10,US-2023-156790
Standard Class,2023-08-14,US-2023-151708
Standard Class,2023-08-15,US-2023-131450
Standard Class,2023-08-12,US-2023-124478
Standard Class,2023-08-12,US-2023-124478
Standard Class,2023-08-15,US-2023-131450
Standard Class,2023-08-12,US-2023-124478
Second Class,2023-08-11,US-2023-154669
Standard Class,2023-08-14,US-2023-151708
Standard Class,2023-08-12,US-2023-124478
Standard Class,2023-08-15,US-2023-131450
Standard Class,2023-08-12,US-2023-124478
Standard Class,2023-08-15,US-2023-131450
Second Class,2023-08-10,CA-2023-129322
Second Class,2023-08-10,CA-2023-129322
Second Class,2023-08-10,CA-2023-129322
Standard Class,2023-08-13,US-2023-161249
Standard Class,2023-08-13,US-2023-169726
Standard Class,2023-08-13,US-2023-161249
Standard Class,2023-08-16,US-2023-110527
Standard Class,2023-08-14,US-2023-141901
Standard Class,2023-08-16,US-2023-167850
Standard Class,2023-08-13,US-2023-166471
Standard Class,2023-08-13,US-2023-166471
Standard Class,2023-08-16,US-2023-167850
Standard Class,2023-08-15,US-2023-127012
Standard Class,2023-08-15,US-2023-127012
Standard Class,2023-08-15,US-2023-127012
Standard Class,2023-08-16,US-2023-154641
Standard Class,2023-08-16,US-2023-109897
Standard Class,2023-08-16,US-2023-156244
Standard Class,2023-08-16,US-2023-156244
First Class,2023-08-13,US-2023-153927
Standard Class,2023-08-16,US-2023-109302
Standard Class,2023-08-16,US-2023-156244
Standard Class,2023-08-16,US-2023-156244
Standard Class,2023-08-16,US-2023-156244
First Class,2023-08-13,US-2023-153927
Standard Class,2023-08-16,US-2023-156244
Standard Class,2023-08-16,US-2023-109897
Standard Class,2023-08-19,US-2023-164406
Standard Class,2023-08-19,US-2023-164406
First Class,2023-08-17,US-2023-109043
First Class,2023-08-18,US-2023-141005
Standard Class,2023-08-19,US-2023-164406
First Class,2023-08-18,US-2023-138023
Standard Class,2023-08-19,US-2023-164406
Standard Class,2023-08-19,US-2023-164406
First Class,2023-08-17,US-2023-109043
Standard Class,2023-08-20,US-2023-142839
Standard Class,2023-08-21,US-2023-111500
Standard Class,2023-08-21,US-2023-111500
Standard Class,2023-08-21,US-2023-111500
Standard Class,2023-08-23,US-2023-129168
Standard Class,2023-08-21,US-2023-111500
Standard Class,2023-08-26,US-2023-156559
Second Class,2023-08-21,US-2023-133158
Standard Class,2023-08-24,US-2023-121727
Second Class,2023-08-21,US-2023-133158
Second Class,2023-08-21,US-2023-164616
Standard Class,2023-08-23,US-2023-143581
Second Class,2023-08-21,US-2023-164616
Standard Class,2023-08-23,CA-2023-132339
Standard Class,2023-08-24,CA-2023-115777
Standard Class,2023-08-25,US-2023-114321
Second Class,2023-08-25,US-2023-166716
Standard Class,2023-08-25,US-2023-114321
Standard Class,2023-08-25,US-2023-114321
Second Class,2023-08-25,US-2023-123253
First Class,2023-08-25,US-2023-166828
Second Class,2023-08-24,US-2023-130918
Standard Class,2023-08-27,US-2023-124737
Second Class,2023-08-27,US-2023-154837
Standard Class,2023-08-27,US-2023-124737
Standard Class,2023-08-27,US-2023-124737
Standard Class,2023-08-27,US-2023-124737
Second Class,2023-08-28,US-2023-112795
Same Day,2023-08-23,US-2023-110639
Same Day,2023-08-23,US-2023-110639
Standard Class,2023-08-27,US-2023-124737
Standard Class,2023-08-27,US-2023-124737
First Class,2023-08-26,US-2023-107916
First Class,2023-08-26,US-2023-107916
Same Day,2023-08-24,US-2023-106719
Second Class,2023-08-26,US-2023-120432
Standard Class,2023-08-29,US-2023-104178
Standard Class,2023-08-30,US-2023-107398
Standard Class,2023-08-30,US-2023-107398
Standard Class,2023-08-29,US-2023-126200
Standard Class,2023-08-29,US-2023-126200
Standard Class,2023-08-30,US-2023-107398
Second Class,2023-08-27,US-2023-115259
Second Class,2023-08-27,US-2023-115259
Second Class,2023-08-27,US-2023-115259
Second Class,2023-08-27,US-2023-115259
Standard Class,2023-08-29,US-2023-104178
Standard Class,2023-08-29,US-2023-104178
Standard Class,2023-08-29,US-2023-104178
Standard Class,2023-08-30,US-2023-103660
Standard Class,2023-09-01,US-2023-103331
Standard Class,2023-09-01,US-2023-115413
Standard Class,2023-09-01,US-2023-103331
Standard Class,2023-09-01,US-2023-103331
Standard Class,2023-08-30,US-2023-123260
Standard Class,2023-09-01,US-2023-115413
First Class,2023-08-29,US-2023-124688
First Class,2023-08-29,US-2023-124688
Second Class,2023-09-01,US-2023-143336
Second Class,2023-09-01,US-2023-143336
Second Class,2023-08-30,US-2023-101266
First Class,2023-08-29,US-2023-124688
Second Class,2023-09-01,US-2023-143336
Second Class,2023-09-02,US-2023-169775
Second Class,2023-09-02,US-2023-169775
Second Class,2023-09-02,US-2023-169775
Same Day,2023-08-29,US-2023-135699
Same Day,2023-08-29,US-2023-135699
Standard Class,2023-09-04,US-2023-146500
Standard Class,2023-09-04,US-2023-146500
Standard Class,2023-09-05,US-2023-143385
Second Class,2023-09-05,US-2023-126522
First Class,2023-09-04,US-2023-165428
Standard Class,2023-09-05,US-2023-109855
First Class,2023-09-04,US-2023-165428
Standard Class,2023-09-05,US-2023-109855
First Class,2023-09-05,US-2023-157721
First Class,2023-09-05,US-2023-157721
First Class,2023-09-03,US-2023-138828
First Class,2023-09-04,US-2023-127936
Standard Class,2023-09-07,US-2023-152268
First Class,2023-09-03,US-2023-138828
Standard Class,2023-09-08,US-2023-106971
Second Class,2023-09-07,US-2023-151792
Standard Class,2023-09-07,US-2023-158281
First Class,2023-09-04,US-2023-120236
Same Day,2023-09-03,US-2023-125171
First Class,2023-09-07,US-2023-136861
Standard Class,2023-09-10,US-2023-106572
First Class,2023-09-09,US-2023-130449
First Class,2023-09-09,US-2023-130449
Standard Class,2023-09-13,US-2023-117765
Standard Class,2023-09-13,US-2023-122882
Second Class,2023-09-12,US-2023-131002
Second Class,2023-09-12,US-2023-131002
Standard Class,2023-09-13,US-2023-117765
First Class,2023-09-10,US-2023-105165
First Class,2023-09-10,US-2023-105165
First Class,2023-09-10,US-2023-105165
Standard Class,2023-09-13,US-2023-117765
Second Class,2023-09-12,US-2023-131002
Standard Class,2023-09-14,US-2023-126193
Second Class,2023-09-12,US-2023-109918
Standard Class,2023-09-14,US-2023-126193
Standard Class,2023-09-14,US-2023-126193
Second Class,2023-09-12,US-2023-109918
Second Class,2023-09-12,US-2023-131002
Standard Class,2023-09-13,US-2023-122882
Standard Class,2023-09-13,US-2023-117765
Second Class,2023-09-12,US-2023-109918
First Class,2023-09-10,US-2023-105165
Standard Class,2023-09-13,US-2023-122882
Second Class,2023-09-12,US-2023-131002
First Class,2023-09-10,US-2023-105165
Standard Class,2023-09-13,US-2023-100006
Standard Class,2023-09-13,US-2023-122882
Standard Class,2023-09-14,US-2023-107818
Standard Class,2023-09-12,US-2023-139892
Standard Class,2023-09-15,US-2023-146283
Standard Class,2023-09-13,US-2023-146815
Standard Class,2023-09-12,US-2023-123127
Standard Class,2023-09-12,US-2023-139892
Standard Class,2023-09-14,US-2023-168592
Standard Class,2023-09-14,US-2023-107818
Standard Class,2023-09-12,US-2023-139892
Standard Class,2023-09-14,US-2023-107818
Standard Class,2023-09-13,US-2023-146815
Standard Class,2023-09-12,US-2023-139892
Standard Class,2023-09-13,US-2023-140032
Second Class,2023-09-13,US-2023-115987
Standard Class,2023-09-13,US-2023-128839
Standard Class,2023-09-14,US-2023-168592
Standard Class,2023-09-15,US-2023-146283
Standard Class,2023-09-15,US-2023-146283
Standard Class,2023-09-14,US-2023-107818
Standard Class,2023-09-12,US-2023-139892
Standard Class,2023-09-14,US-2023-168592
First Class,2023-09-11,US-2023-163293
Standard Class,2023-09-12,US-2023-132500
First Class,2023-09-11,US-2023-163293
Standard Class,2023-09-13,US-2023-128839
Standard Class,2023-09-12,US-2023-139892
Standard Class,2023-09-12,US-2023-139892
Second Class,2023-09-12,US-2023-126403
Second Class,2023-09-14,US-2023-102869
First Class,2023-09-11,US-2023-131870
First Class,2023-09-11,US-2023-131870
Standard Class,2023-09-15,US-2023-144407
Second Class,2023-09-14,US-2023-102869
Second Class,2023-09-12,US-2023-126403
Second Class,2023-09-14,US-2023-103527
Second Class,2023-09-12,US-2023-126403
Second Class,2023-09-12,US-2023-126403
Second Class,2023-09-14,US-2023-102869
Standard Class,2023-09-13,US-2023-115196
Second Class,2023-09-14,US-2023-102869
Standard Class,2023-09-16,US-2023-125731
First Class,2023-09-13,US-2023-113383
First Class,2023-09-13,US-2023-113383
Standard Class,2023-09-14,US-2023-138835
Standard Class,2023-09-16,US-2023-125731
First Class,2023-09-13,CA-2023-126438
Standard Class,2023-09-16,US-2023-112837
Second Class,2023-09-17,US-2023-116246
Standard Class,2023-09-19,US-2023-119081
Standard Class,2023-09-17,US-2023-138527
Standard Class,2023-09-17,US-2023-103702
Second Class,2023-09-16,US-2023-150924
Standard Class,2023-09-19,US-2023-119081
Standard Class,2023-09-17,US-2023-138527
Standard Class,2023-09-19,US-2023-119081
Standard Class,2023-09-19,US-2023-119081
Standard Class,2023-09-17,US-2023-138527
First Class,2023-09-13,US-2023-101476
Standard Class,2023-09-17,US-2023-113859
Same Day,2023-09-13,US-2023-142769
Same Day,2023-09-13,US-2023-142769
Standard Class,2023-09-19,US-2023-145212
Standard Class,2023-09-17,US-2023-156216
Second Class,2023-09-18,US-2023-126277
Same Day,2023-09-13,US-2023-142769
Same Day,2023-09-13,US-2023-142769
First Class,2023-09-16,US-2023-132962
Standard Class,2023-09-17,US-2023-140039
Same Day,2023-09-13,US-2023-142769
Same Day,2023-09-13,US-2023-142769
Same Day,2023-09-13,US-2023-142769
Same Day,2023-09-13,US-2023-142769
First Class,2023-09-16,US-2023-132962
Second Class,2023-09-18,US-2023-127635
Standard Class,2023-09-19,US-2023-159184
Second Class,2023-09-18,US-2023-145576
Same Day,2023-09-14,US-2023-160766
Standard Class,2023-09-19,US-2023-100853
Same Day,2023-09-14,US-2023-160766
Second Class,2023-09-18,US-2023-145576
Second Class,2023-09-18,US-2023-127635
Standard Class,2023-09-19,US-2023-159184
Same Day,2023-09-14,US-2023-160766
Standard Class,2023-09-19,US-2023-113362
Second Class,2023-09-18,US-2023-127635
Standard Class,2023-09-19,US-2023-100853
Same Day,2023-09-14,US-2023-160766
Second Class,2023-09-18,US-2023-127635
Standard Class,2023-09-19,US-2023-113362
